timestamp,src_ip,dst_ip,port,protocol,action
2025-05-17 14:37:58,192.168.1.156,192.168.1.64,8080,TCP,REJECT
2025-05-18 05:04:09,192.168.1.208,192.168.1.120,143,ICMP,REJECT
2025-05-17 15:08:02,192.168.1.187,192.168.1.22,53,ICMP,ACCEPT
2025-05-18 05:15:59,192.168.1.111,192.168.1.205,443,TCP,REJECT
2025-05-18 08:04:32,192.168.1.135,192.168.1.74,443,UDP,REJECT
2025-05-17 12:06:34,192.168.1.233,192.168.1.222,53,TCP,DROP
2025-05-18 09:26:06,192.168.1.109,192.168.1.90,80,UDP,ACCEPT
2025-05-17 12:16:23,192.168.1.47,192.168.1.228,3306,ICMP,REJECT
2025-05-17 18:44:37,192.168.1.241,192.168.1.111,21,ICMP,REJECT
2025-05-18 06:23:10,192.168.1.33,192.168.1.228,22,TCP,REJECT
2025-05-18 11:27:56,192.168.1.237,192.168.1.89,80,UDP,DROP
2025-05-18 09:37:52,192.168.1.27,192.168.1.59,25,UDP,DROP
2025-05-18 10:20:37,192.168.1.209,192.168.1.105,22,UDP,DROP
2025-05-17 22:14:14,192.168.1.134,192.168.1.253,443,TCP,DROP
2025-05-18 02:09:12,192.168.1.122,192.168.1.24,53,UDP,DROP
2025-05-18 11:35:55,192.168.1.192,192.168.1.143,80,ICMP,DROP
2025-05-17 17:19:30,192.168.1.217,192.168.1.227,22,ICMP,ACCEPT
2025-05-18 00:44:44,192.168.1.9,192.168.1.10,22,ICMP,DROP
2025-05-17 21:51:06,192.168.1.118,192.168.1.186,53,UDP,REJECT
2025-05-18 11:05:31,192.168.1.158,192.168.1.224,3306,TCP,ACCEPT
2025-05-17 10:41:44,192.168.1.119,192.168.1.83,110,UDP,ACCEPT
2025-05-17 12:38:55,192.168.1.236,192.168.1.231,3306,TCP,REJECT
2025-05-18 06:03:34,192.168.1.84,192.168.1.69,443,TCP,REJECT
2025-05-17 10:22:23,192.168.1.117,192.168.1.53,80,UDP,ACCEPT
2025-05-18 03:24:09,192.168.1.229,192.168.1.45,53,TCP,DROP
2025-05-17 14:44:16,192.168.1.88,192.168.1.2,3306,TCP,ACCEPT
2025-05-18 01:04:47,192.168.1.191,192.168.1.209,110,ICMP,REJECT
2025-05-18 08:26:31,192.168.1.29,192.168.1.72,443,ICMP,DROP
2025-05-17 11:33:44,192.168.1.84,192.168.1.130,443,UDP,ACCEPT
2025-05-18 10:58:05,192.168.1.122,192.168.1.74,110,UDP,DROP
2025-05-18 08:01:29,192.168.1.8,192.168.1.8,21,ICMP,ACCEPT
2025-05-17 11:52:05,192.168.1.55,192.168.1.23,22,ICMP,ACCEPT
2025-05-18 09:41:42,192.168.1.139,192.168.1.198,53,UDP,REJECT
2025-05-18 04:44:11,192.168.1.11,192.168.1.38,80,ICMP,DROP
2025-05-17 08:24:31,192.168.1.25,192.168.1.16,8080,TCP,ACCEPT
2025-05-17 23:25:47,192.168.1.223,192.168.1.233,3306,TCP,REJECT
2025-05-18 00:01:10,192.168.1.228,192.168.1.45,80,UDP,REJECT
2025-05-18 07:07:44,192.168.1.177,192.168.1.137,25,TCP,ACCEPT
2025-05-17 18:11:01,192.168.1.216,192.168.1.178,25,ICMP,DROP
2025-05-17 08:11:45,192.168.1.113,192.168.1.222,443,TCP,ACCEPT
2025-05-18 05:27:00,192.168.1.134,192.168.1.234,25,UDP,DROP
2025-05-17 11:06:54,192.168.1.9,192.168.1.105,25,UDP,REJECT
2025-05-18 03:34:04,192.168.1.107,192.168.1.218,53,TCP,REJECT
2025-05-17 18:20:01,192.168.1.103,192.168.1.111,21,ICMP,ACCEPT
2025-05-17 13:14:27,192.168.1.119,192.168.1.145,25,UDP,ACCEPT
2025-05-17 16:06:05,192.168.1.53,192.168.1.208,53,ICMP,ACCEPT
2025-05-17 10:32:24,192.168.1.24,192.168.1.41,22,TCP,DROP
2025-05-18 03:52:40,192.168.1.172,192.168.1.106,3306,UDP,ACCEPT
2025-05-17 13:22:23,192.168.1.204,192.168.1.65,3306,TCP,REJECT
2025-05-18 10:03:20,192.168.1.110,192.168.1.105,25,ICMP,ACCEPT
2025-05-17 17:32:13,192.168.1.119,192.168.1.175,53,ICMP,DROP
2025-05-18 09:44:47,192.168.1.206,192.168.1.244,8080,TCP,ACCEPT
2025-05-17 21:16:21,192.168.1.239,192.168.1.107,8080,TCP,ACCEPT
2025-05-17 13:14:54,192.168.1.52,192.168.1.52,80,ICMP,DROP
2025-05-18 05:07:21,192.168.1.151,192.168.1.240,110,TCP,DROP
2025-05-17 13:06:52,192.168.1.227,192.168.1.154,53,ICMP,ACCEPT
2025-05-17 19:33:27,192.168.1.253,192.168.1.210,110,UDP,ACCEPT
2025-05-18 03:09:38,192.168.1.65,192.168.1.134,21,TCP,REJECT
2025-05-17 08:47:14,192.168.1.213,192.168.1.38,22,TCP,DROP
2025-05-17 18:08:53,192.168.1.111,192.168.1.167,53,TCP,REJECT
2025-05-17 19:45:46,192.168.1.48,192.168.1.214,110,ICMP,REJECT
2025-05-17 21:51:04,192.168.1.4,192.168.1.32,110,ICMP,REJECT
2025-05-17 20:04:56,192.168.1.128,192.168.1.50,443,ICMP,REJECT
2025-05-17 22:54:31,192.168.1.230,192.168.1.214,25,TCP,DROP
2025-05-18 00:53:29,192.168.1.21,192.168.1.137,143,TCP,DROP
2025-05-17 20:36:06,192.168.1.165,192.168.1.5,21,TCP,REJECT
2025-05-17 18:58:37,192.168.1.24,192.168.1.49,3306,ICMP,DROP
2025-05-18 08:38:44,192.168.1.147,192.168.1.80,25,TCP,REJECT
2025-05-17 10:36:27,192.168.1.105,192.168.1.129,3306,UDP,REJECT
2025-05-18 10:43:45,192.168.1.42,192.168.1.169,110,ICMP,ACCEPT
2025-05-17 12:25:37,192.168.1.161,192.168.1.246,22,ICMP,REJECT
2025-05-17 08:49:18,192.168.1.99,192.168.1.96,80,ICMP,REJECT
2025-05-18 05:58:53,192.168.1.100,192.168.1.101,22,TCP,DROP
2025-05-17 09:26:37,192.168.1.60,192.168.1.163,53,UDP,DROP
2025-05-17 12:01:44,192.168.1.24,192.168.1.231,53,UDP,REJECT
2025-05-18 00:54:29,192.168.1.71,192.168.1.7,110,TCP,ACCEPT
2025-05-18 01:00:59,192.168.1.227,192.168.1.27,53,TCP,DROP
2025-05-17 21:38:13,192.168.1.203,192.168.1.232,25,ICMP,REJECT
2025-05-17 12:02:52,192.168.1.117,192.168.1.241,21,TCP,DROP
2025-05-18 05:06:45,192.168.1.249,192.168.1.42,143,TCP,REJECT
2025-05-18 10:31:04,192.168.1.109,192.168.1.197,443,ICMP,REJECT
2025-05-17 16:43:09,192.168.1.254,192.168.1.185,3306,UDP,DROP
2025-05-17 16:35:59,192.168.1.54,192.168.1.139,3306,UDP,REJECT
2025-05-18 04:22:39,192.168.1.63,192.168.1.42,3306,ICMP,ACCEPT
2025-05-17 19:28:47,192.168.1.74,192.168.1.113,110,ICMP,REJECT
2025-05-17 18:05:25,192.168.1.166,192.168.1.100,443,TCP,DROP
2025-05-18 07:51:56,192.168.1.54,192.168.1.25,8080,UDP,REJECT
2025-05-18 08:08:23,192.168.1.110,192.168.1.41,25,TCP,DROP
2025-05-18 00:18:53,192.168.1.14,192.168.1.36,80,UDP,REJECT
2025-05-17 19:19:19,192.168.1.64,192.168.1.167,21,UDP,REJECT
2025-05-18 03:55:52,192.168.1.228,192.168.1.222,110,UDP,ACCEPT
2025-05-18 04:21:30,192.168.1.60,192.168.1.200,143,ICMP,REJECT
2025-05-17 17:21:24,192.168.1.102,192.168.1.196,25,UDP,DROP
2025-05-17 21:56:54,192.168.1.102,192.168.1.18,143,UDP,DROP
2025-05-18 02:47:52,192.168.1.215,192.168.1.150,53,UDP,REJECT
2025-05-18 05:25:45,192.168.1.49,192.168.1.110,25,ICMP,ACCEPT
2025-05-17 16:18:56,192.168.1.147,192.168.1.27,80,UDP,DROP
2025-05-18 02:38:02,192.168.1.167,192.168.1.215,80,TCP,DROP
2025-05-17 17:58:42,192.168.1.234,192.168.1.180,143,ICMP,ACCEPT
2025-05-17 19:40:15,192.168.1.239,192.168.1.238,8080,TCP,ACCEPT
2025-05-18 06:34:15,192.168.1.24,192.168.1.190,143,UDP,REJECT
2025-05-18 01:22:29,192.168.1.57,192.168.1.98,3306,TCP,ACCEPT
2025-05-17 08:43:19,192.168.1.90,192.168.1.186,143,UDP,ACCEPT
2025-05-18 03:17:24,192.168.1.154,192.168.1.25,110,TCP,ACCEPT
2025-05-18 05:26:03,192.168.1.106,192.168.1.105,22,UDP,ACCEPT
2025-05-17 16:50:14,192.168.1.164,192.168.1.69,8080,UDP,ACCEPT
2025-05-18 09:51:37,192.168.1.88,192.168.1.133,110,ICMP,REJECT
2025-05-17 19:48:12,192.168.1.208,192.168.1.143,143,UDP,DROP
2025-05-17 09:12:30,192.168.1.188,192.168.1.67,110,ICMP,REJECT
2025-05-17 09:23:40,192.168.1.207,192.168.1.44,80,UDP,ACCEPT
2025-05-18 01:43:35,192.168.1.112,192.168.1.106,25,ICMP,DROP
2025-05-17 11:32:11,192.168.1.69,192.168.1.229,21,UDP,ACCEPT
2025-05-18 06:10:24,192.168.1.71,192.168.1.242,110,ICMP,DROP
2025-05-18 05:56:51,192.168.1.216,192.168.1.104,8080,UDP,DROP
2025-05-17 12:50:06,192.168.1.86,192.168.1.123,110,UDP,REJECT
2025-05-17 11:55:47,192.168.1.15,192.168.1.78,22,ICMP,ACCEPT
2025-05-17 19:26:20,192.168.1.207,192.168.1.120,22,ICMP,REJECT
2025-05-18 07:24:20,192.168.1.112,192.168.1.132,143,TCP,ACCEPT
2025-05-18 02:34:59,192.168.1.108,192.168.1.64,80,ICMP,REJECT
2025-05-18 04:44:02,192.168.1.193,192.168.1.217,80,TCP,ACCEPT
2025-05-17 09:19:22,192.168.1.61,192.168.1.71,80,TCP,DROP
2025-05-18 01:11:57,192.168.1.23,192.168.1.136,110,ICMP,REJECT
2025-05-18 04:00:15,192.168.1.25,192.168.1.188,3306,ICMP,DROP
2025-05-18 10:27:32,192.168.1.72,192.168.1.158,21,UDP,REJECT
2025-05-17 10:59:35,192.168.1.208,192.168.1.57,22,ICMP,DROP
2025-05-18 03:02:18,192.168.1.30,192.168.1.191,143,TCP,ACCEPT
2025-05-17 16:31:57,192.168.1.234,192.168.1.111,25,UDP,ACCEPT
2025-05-17 22:37:03,192.168.1.60,192.168.1.121,8080,TCP,DROP
2025-05-18 01:43:02,192.168.1.66,192.168.1.230,443,TCP,DROP
2025-05-17 16:07:07,192.168.1.83,192.168.1.178,3306,TCP,DROP
2025-05-18 08:07:07,192.168.1.60,192.168.1.137,143,ICMP,ACCEPT
2025-05-18 10:47:12,192.168.1.149,192.168.1.221,3306,TCP,DROP
2025-05-17 21:26:23,192.168.1.225,192.168.1.110,53,ICMP,REJECT
2025-05-17 14:05:42,192.168.1.63,192.168.1.184,3306,ICMP,REJECT
2025-05-17 18:09:01,192.168.1.40,192.168.1.208,143,UDP,ACCEPT
2025-05-17 22:36:05,192.168.1.162,192.168.1.197,3306,TCP,REJECT
2025-05-17 16:52:34,192.168.1.224,192.168.1.93,21,ICMP,ACCEPT
2025-05-17 09:01:51,192.168.1.251,192.168.1.210,25,TCP,ACCEPT
2025-05-18 00:06:06,192.168.1.176,192.168.1.174,80,UDP,ACCEPT
2025-05-18 10:08:22,192.168.1.202,192.168.1.67,443,ICMP,ACCEPT
2025-05-17 23:53:27,192.168.1.48,192.168.1.88,21,ICMP,DROP
2025-05-17 11:11:02,192.168.1.51,192.168.1.16,22,UDP,ACCEPT
2025-05-18 03:52:38,192.168.1.196,192.168.1.219,3306,UDP,REJECT
2025-05-17 10:43:53,192.168.1.211,192.168.1.85,21,TCP,ACCEPT
2025-05-17 15:02:42,192.168.1.244,192.168.1.32,21,ICMP,DROP
2025-05-17 23:57:24,192.168.1.140,192.168.1.105,80,ICMP,REJECT
2025-05-17 17:44:43,192.168.1.40,192.168.1.173,22,TCP,DROP
2025-05-18 09:54:28,192.168.1.29,192.168.1.101,21,ICMP,REJECT
2025-05-17 12:24:20,192.168.1.198,192.168.1.236,25,TCP,ACCEPT
2025-05-18 09:31:20,192.168.1.252,192.168.1.186,21,UDP,ACCEPT
2025-05-18 00:30:43,192.168.1.196,192.168.1.181,8080,ICMP,DROP
2025-05-18 07:24:19,192.168.1.127,192.168.1.119,443,UDP,DROP
2025-05-17 19:46:05,192.168.1.38,192.168.1.26,80,TCP,ACCEPT
2025-05-17 14:21:27,192.168.1.28,192.168.1.124,443,ICMP,ACCEPT
2025-05-18 06:53:35,192.168.1.7,192.168.1.18,25,UDP,REJECT
2025-05-17 20:38:58,192.168.1.108,192.168.1.110,3306,TCP,DROP
2025-05-18 02:08:54,192.168.1.86,192.168.1.186,22,ICMP,REJECT
2025-05-17 13:55:03,192.168.1.170,192.168.1.198,143,TCP,ACCEPT
2025-05-17 18:16:15,192.168.1.76,192.168.1.77,80,ICMP,REJECT
2025-05-18 06:20:02,192.168.1.115,192.168.1.21,22,ICMP,REJECT
2025-05-18 00:15:14,192.168.1.199,192.168.1.83,3306,UDP,REJECT
2025-05-17 16:34:56,192.168.1.5,192.168.1.82,25,TCP,ACCEPT
2025-05-17 14:13:23,192.168.1.2,192.168.1.247,21,ICMP,ACCEPT
2025-05-17 18:39:36,192.168.1.33,192.168.1.45,110,TCP,REJECT
2025-05-17 20:07:00,192.168.1.8,192.168.1.232,3306,UDP,ACCEPT
2025-05-17 08:22:37,192.168.1.21,192.168.1.82,53,TCP,REJECT
2025-05-17 15:54:38,192.168.1.162,192.168.1.142,8080,TCP,ACCEPT
2025-05-17 13:36:30,192.168.1.43,192.168.1.76,25,ICMP,ACCEPT
2025-05-17 09:36:34,192.168.1.78,192.168.1.213,25,UDP,ACCEPT
2025-05-17 23:59:45,192.168.1.54,192.168.1.34,21,ICMP,ACCEPT
2025-05-17 15:22:00,192.168.1.173,192.168.1.252,8080,TCP,REJECT
2025-05-17 22:08:22,192.168.1.129,192.168.1.117,80,UDP,DROP
2025-05-18 00:28:01,192.168.1.102,192.168.1.169,80,UDP,REJECT
2025-05-17 12:01:10,192.168.1.201,192.168.1.77,110,TCP,DROP
2025-05-17 10:21:12,192.168.1.107,192.168.1.243,443,UDP,REJECT
2025-05-18 07:47:01,192.168.1.150,192.168.1.213,110,UDP,DROP
2025-05-17 22:19:19,192.168.1.63,192.168.1.120,80,UDP,DROP
2025-05-18 10:12:03,192.168.1.234,192.168.1.237,22,UDP,REJECT
2025-05-17 18:54:26,192.168.1.92,192.168.1.140,25,UDP,REJECT
2025-05-17 12:44:34,192.168.1.179,192.168.1.23,143,TCP,REJECT
2025-05-18 11:26:07,192.168.1.167,192.168.1.228,53,UDP,DROP
2025-05-17 11:37:56,192.168.1.113,192.168.1.66,443,UDP,REJECT
2025-05-18 11:36:02,192.168.1.55,192.168.1.10,53,UDP,ACCEPT
2025-05-17 10:08:25,192.168.1.94,192.168.1.160,22,UDP,ACCEPT
2025-05-17 08:18:51,192.168.1.35,192.168.1.61,80,UDP,ACCEPT
2025-05-17 09:56:42,192.168.1.218,192.168.1.159,3306,ICMP,REJECT
2025-05-18 00:03:04,192.168.1.243,192.168.1.26,80,ICMP,REJECT
2025-05-17 10:40:39,192.168.1.42,192.168.1.120,8080,TCP,DROP
2025-05-17 14:52:28,192.168.1.149,192.168.1.249,21,UDP,REJECT
2025-05-18 04:47:41,192.168.1.110,192.168.1.50,110,TCP,DROP
2025-05-17 09:28:11,192.168.1.233,192.168.1.114,8080,TCP,ACCEPT
2025-05-18 07:08:17,192.168.1.234,192.168.1.172,21,ICMP,ACCEPT
2025-05-17 17:46:30,192.168.1.96,192.168.1.169,443,UDP,REJECT
2025-05-17 09:39:45,192.168.1.138,192.168.1.35,143,UDP,ACCEPT
2025-05-17 10:28:37,192.168.1.140,192.168.1.127,143,UDP,DROP
2025-05-17 09:15:26,192.168.1.6,192.168.1.176,21,UDP,ACCEPT
2025-05-17 10:25:26,192.168.1.207,192.168.1.122,8080,TCP,ACCEPT
2025-05-17 10:24:03,192.168.1.89,192.168.1.131,22,UDP,ACCEPT
2025-05-17 15:14:57,192.168.1.26,192.168.1.88,53,UDP,ACCEPT
2025-05-17 13:44:34,192.168.1.215,192.168.1.214,143,TCP,REJECT
2025-05-17 11:53:57,192.168.1.46,192.168.1.19,80,TCP,ACCEPT
2025-05-18 01:46:36,192.168.1.38,192.168.1.168,21,ICMP,ACCEPT
2025-05-18 03:50:41,192.168.1.110,192.168.1.238,443,ICMP,REJECT
2025-05-17 18:21:48,192.168.1.198,192.168.1.32,3306,ICMP,DROP
2025-05-17 14:27:14,192.168.1.124,192.168.1.228,110,TCP,ACCEPT
2025-05-17 09:44:26,192.168.1.212,192.168.1.20,443,UDP,DROP
2025-05-17 19:21:04,192.168.1.151,192.168.1.225,110,ICMP,REJECT
2025-05-17 22:35:17,192.168.1.239,192.168.1.217,25,UDP,REJECT
2025-05-17 08:59:04,192.168.1.38,192.168.1.75,443,ICMP,REJECT
2025-05-17 22:26:07,192.168.1.240,192.168.1.250,53,TCP,REJECT
2025-05-17 10:15:48,192.168.1.93,192.168.1.232,110,UDP,ACCEPT
2025-05-18 06:39:54,192.168.1.250,192.168.1.101,443,TCP,REJECT
2025-05-18 07:31:58,192.168.1.238,192.168.1.87,8080,UDP,ACCEPT
2025-05-17 13:02:17,192.168.1.177,192.168.1.145,53,ICMP,DROP
2025-05-18 00:59:01,192.168.1.106,192.168.1.224,8080,UDP,ACCEPT
2025-05-17 13:06:51,192.168.1.21,192.168.1.169,110,ICMP,REJECT
2025-05-18 00:55:37,192.168.1.184,192.168.1.194,8080,UDP,ACCEPT
2025-05-17 20:51:23,192.168.1.133,192.168.1.93,25,UDP,ACCEPT
2025-05-17 23:32:01,192.168.1.172,192.168.1.56,22,TCP,DROP
2025-05-17 17:43:01,192.168.1.23,192.168.1.91,8080,UDP,ACCEPT
2025-05-17 19:47:52,192.168.1.104,192.168.1.210,80,UDP,REJECT
2025-05-17 14:40:54,192.168.1.56,192.168.1.190,3306,UDP,ACCEPT
2025-05-17 12:39:28,192.168.1.227,192.168.1.165,80,ICMP,DROP
2025-05-17 20:35:52,192.168.1.218,192.168.1.199,3306,UDP,ACCEPT
2025-05-17 22:40:02,192.168.1.202,192.168.1.125,21,ICMP,DROP
2025-05-17 23:55:07,192.168.1.147,192.168.1.72,25,UDP,REJECT
2025-05-17 18:58:07,192.168.1.16,192.168.1.154,21,UDP,DROP
2025-05-18 10:11:45,192.168.1.185,192.168.1.36,25,UDP,REJECT
2025-05-18 01:37:46,192.168.1.37,192.168.1.9,443,UDP,DROP
2025-05-17 19:07:53,192.168.1.59,192.168.1.152,3306,ICMP,DROP
2025-05-17 13:11:54,192.168.1.212,192.168.1.141,53,TCP,REJECT
2025-05-17 12:49:35,192.168.1.49,192.168.1.47,25,TCP,ACCEPT
2025-05-17 09:33:53,192.168.1.180,192.168.1.116,3306,TCP,REJECT
2025-05-18 10:34:35,192.168.1.168,192.168.1.214,3306,UDP,REJECT
2025-05-17 18:08:09,192.168.1.215,192.168.1.185,110,UDP,DROP
2025-05-17 23:09:36,192.168.1.109,192.168.1.220,25,UDP,REJECT
2025-05-18 09:57:34,192.168.1.241,192.168.1.189,21,UDP,DROP
2025-05-18 05:53:07,192.168.1.98,192.168.1.127,110,ICMP,ACCEPT
2025-05-18 03:15:49,192.168.1.206,192.168.1.55,143,UDP,DROP
2025-05-17 09:42:59,192.168.1.136,192.168.1.83,143,ICMP,DROP
2025-05-18 03:46:07,192.168.1.115,192.168.1.139,8080,ICMP,DROP
2025-05-18 10:08:23,192.168.1.192,192.168.1.159,80,UDP,REJECT
2025-05-18 10:59:19,192.168.1.248,192.168.1.187,21,ICMP,DROP
2025-05-18 11:36:11,192.168.1.191,192.168.1.127,3306,UDP,ACCEPT
2025-05-17 15:38:06,192.168.1.218,192.168.1.54,25,ICMP,ACCEPT
2025-05-17 17:41:10,192.168.1.13,192.168.1.22,8080,ICMP,REJECT
2025-05-17 17:55:58,192.168.1.82,192.168.1.158,8080,UDP,REJECT
2025-05-17 23:00:30,192.168.1.210,192.168.1.15,110,TCP,ACCEPT
2025-05-18 00:19:50,192.168.1.11,192.168.1.197,143,ICMP,REJECT
2025-05-17 21:12:47,192.168.1.199,192.168.1.5,443,TCP,REJECT
2025-05-18 04:08:15,192.168.1.170,192.168.1.117,143,TCP,ACCEPT
2025-05-17 16:53:13,192.168.1.124,192.168.1.200,22,UDP,DROP
2025-05-17 18:00:35,192.168.1.104,192.168.1.122,53,ICMP,DROP
2025-05-18 02:45:54,192.168.1.89,192.168.1.46,8080,ICMP,REJECT
2025-05-18 04:25:48,192.168.1.68,192.168.1.225,22,TCP,REJECT
2025-05-18 04:32:40,192.168.1.213,192.168.1.172,21,ICMP,ACCEPT
2025-05-17 17:21:53,192.168.1.229,192.168.1.41,110,ICMP,DROP
2025-05-17 08:36:16,192.168.1.154,192.168.1.139,80,ICMP,DROP
2025-05-18 09:30:14,192.168.1.92,192.168.1.2,25,ICMP,DROP
2025-05-17 10:59:20,192.168.1.229,192.168.1.170,8080,UDP,DROP
2025-05-17 13:52:23,192.168.1.214,192.168.1.22,21,ICMP,REJECT
2025-05-17 15:13:36,192.168.1.253,192.168.1.136,21,ICMP,DROP
2025-05-18 11:10:41,192.168.1.34,192.168.1.110,25,TCP,DROP
2025-05-18 07:35:15,192.168.1.197,192.168.1.252,3306,ICMP,ACCEPT
2025-05-17 12:22:20,192.168.1.67,192.168.1.75,110,ICMP,DROP
2025-05-17 08:56:57,192.168.1.7,192.168.1.111,443,TCP,REJECT
2025-05-17 10:57:31,192.168.1.155,192.168.1.21,8080,TCP,DROP
2025-05-17 08:07:32,192.168.1.31,192.168.1.68,21,UDP,REJECT
2025-05-17 18:16:38,192.168.1.7,192.168.1.153,25,TCP,REJECT
2025-05-18 07:23:49,192.168.1.57,192.168.1.144,143,ICMP,DROP
2025-05-17 20:07:20,192.168.1.224,192.168.1.55,143,ICMP,REJECT
2025-05-18 00:51:08,192.168.1.23,192.168.1.163,3306,ICMP,ACCEPT
2025-05-17 22:13:11,192.168.1.156,192.168.1.37,8080,ICMP,DROP
2025-05-17 21:43:49,192.168.1.143,192.168.1.192,443,UDP,REJECT
2025-05-18 11:30:54,192.168.1.40,192.168.1.22,3306,TCP,REJECT
2025-05-17 23:30:11,192.168.1.221,192.168.1.46,143,ICMP,DROP
2025-05-17 14:30:45,192.168.1.71,192.168.1.109,22,UDP,DROP
2025-05-18 07:32:09,192.168.1.156,192.168.1.18,22,TCP,REJECT
2025-05-17 17:03:02,192.168.1.18,192.168.1.129,443,TCP,REJECT
2025-05-17 19:27:04,192.168.1.106,192.168.1.245,8080,UDP,ACCEPT
2025-05-18 06:45:05,192.168.1.35,192.168.1.112,21,ICMP,ACCEPT
2025-05-17 20:39:07,192.168.1.72,192.168.1.68,110,TCP,DROP
2025-05-18 10:46:20,192.168.1.230,192.168.1.198,25,ICMP,DROP
2025-05-18 03:50:58,192.168.1.9,192.168.1.223,25,ICMP,ACCEPT
2025-05-18 01:38:31,192.168.1.17,192.168.1.63,25,UDP,REJECT
2025-05-17 15:54:33,192.168.1.125,192.168.1.9,110,ICMP,REJECT
2025-05-17 12:52:35,192.168.1.23,192.168.1.89,3306,TCP,DROP
2025-05-17 20:14:07,192.168.1.218,192.168.1.32,53,UDP,DROP
2025-05-18 02:20:21,192.168.1.228,192.168.1.22,3306,TCP,DROP
2025-05-18 08:36:15,192.168.1.250,192.168.1.155,443,ICMP,REJECT
2025-05-18 05:34:42,192.168.1.213,192.168.1.13,25,UDP,DROP
2025-05-17 17:05:42,192.168.1.120,192.168.1.53,80,UDP,DROP
2025-05-17 09:22:33,192.168.1.226,192.168.1.231,110,TCP,DROP
2025-05-18 11:15:24,192.168.1.236,192.168.1.229,22,ICMP,ACCEPT
2025-05-17 14:58:30,192.168.1.49,192.168.1.231,25,TCP,REJECT
2025-05-17 10:36:15,192.168.1.29,192.168.1.217,443,UDP,ACCEPT
2025-05-17 13:02:46,192.168.1.188,192.168.1.69,53,UDP,REJECT
2025-05-17 22:11:40,192.168.1.114,192.168.1.40,110,TCP,REJECT
2025-05-17 21:02:35,192.168.1.182,192.168.1.155,53,UDP,REJECT
2025-05-17 10:57:13,192.168.1.194,192.168.1.48,53,ICMP,ACCEPT
2025-05-18 01:56:53,192.168.1.147,192.168.1.107,21,TCP,DROP
2025-05-18 10:27:20,192.168.1.207,192.168.1.29,80,UDP,DROP
2025-05-18 02:47:28,192.168.1.199,192.168.1.45,443,UDP,DROP
2025-05-18 10:50:19,192.168.1.187,192.168.1.78,80,UDP,REJECT
2025-05-18 06:22:28,192.168.1.91,192.168.1.7,110,ICMP,ACCEPT
2025-05-17 10:02:23,192.168.1.60,192.168.1.126,80,TCP,REJECT
2025-05-18 09:24:05,192.168.1.45,192.168.1.119,21,UDP,DROP
2025-05-17 11:18:46,192.168.1.23,192.168.1.43,8080,UDP,REJECT
2025-05-17 18:10:36,192.168.1.243,192.168.1.210,8080,TCP,ACCEPT
2025-05-18 06:08:03,192.168.1.40,192.168.1.7,80,TCP,REJECT
2025-05-18 05:45:11,192.168.1.55,192.168.1.82,3306,TCP,ACCEPT
2025-05-17 23:39:04,192.168.1.202,192.168.1.136,110,UDP,DROP
2025-05-18 08:14:33,192.168.1.171,192.168.1.233,3306,ICMP,ACCEPT
2025-05-17 11:02:22,192.168.1.163,192.168.1.45,143,TCP,REJECT
2025-05-18 02:38:44,192.168.1.133,192.168.1.120,3306,UDP,DROP
2025-05-17 08:43:16,192.168.1.94,192.168.1.71,22,UDP,ACCEPT
2025-05-18 06:25:59,192.168.1.81,192.168.1.239,110,ICMP,ACCEPT
2025-05-18 08:27:58,192.168.1.19,192.168.1.92,53,ICMP,REJECT
2025-05-17 15:00:57,192.168.1.39,192.168.1.203,25,ICMP,DROP
2025-05-17 16:59:45,192.168.1.107,192.168.1.150,21,TCP,REJECT
2025-05-18 03:58:49,192.168.1.127,192.168.1.216,21,UDP,REJECT
2025-05-17 14:32:24,192.168.1.198,192.168.1.203,25,TCP,ACCEPT
2025-05-17 11:02:26,192.168.1.252,192.168.1.75,21,UDP,ACCEPT
2025-05-17 19:55:13,192.168.1.109,192.168.1.178,22,TCP,ACCEPT
2025-05-18 01:40:18,192.168.1.190,192.168.1.195,3306,ICMP,REJECT
2025-05-17 08:28:36,192.168.1.110,192.168.1.67,53,UDP,DROP
2025-05-17 09:36:51,192.168.1.103,192.168.1.95,110,ICMP,DROP
2025-05-18 11:16:33,192.168.1.109,192.168.1.96,22,UDP,REJECT
2025-05-17 20:50:50,192.168.1.232,192.168.1.153,8080,ICMP,REJECT
2025-05-18 02:04:49,192.168.1.236,192.168.1.38,21,UDP,DROP
2025-05-17 13:05:41,192.168.1.39,192.168.1.3,443,ICMP,REJECT
2025-05-18 04:34:48,192.168.1.175,192.168.1.122,25,ICMP,DROP
2025-05-17 15:48:36,192.168.1.155,192.168.1.36,110,UDP,ACCEPT
2025-05-18 08:32:49,192.168.1.96,192.168.1.239,25,TCP,REJECT
2025-05-17 13:21:07,192.168.1.158,192.168.1.147,22,TCP,DROP
2025-05-17 09:21:19,192.168.1.238,192.168.1.147,143,TCP,ACCEPT
2025-05-18 10:24:21,192.168.1.208,192.168.1.29,80,TCP,ACCEPT
2025-05-18 04:08:54,192.168.1.227,192.168.1.128,80,TCP,REJECT
2025-05-17 20:45:56,192.168.1.80,192.168.1.157,110,ICMP,DROP
2025-05-18 00:54:12,192.168.1.184,192.168.1.44,8080,ICMP,ACCEPT
2025-05-17 22:05:50,192.168.1.202,192.168.1.195,443,ICMP,DROP
2025-05-17 08:38:02,192.168.1.243,192.168.1.134,80,UDP,DROP
